,id,date,zipcode,season,price,Median Price,condition,status,profit
10374,7128300060,2014-07-07,98144,summer,443000.0,446800.0,3,Buy,3800.0
10396,7568700135,2014-07-17,98155,summer,265000.0,367500.0,3,Buy,102500.0
10400,1072000260,2015-02-23,98059,winter,399000.0,423000.0,3,Buy,24000.0
10408,623049185,2014-07-02,98146,summer,185000.0,295000.0,3,Buy,110000.0
10410,3876313100,2014-12-24,98072,winter,422800.0,440000.0,3,Buy,17200.0
10411,826000295,2014-12-15,98136,winter,379950.0,485000.0,3,Buy,105050.0
10414,8945000260,2014-07-22,98023,summer,209950.0,265500.0,3,Buy,55550.0
10415,2768301182,2014-12-04,98107,winter,439950.0,529475.0,3,Buy,89525.0
10417,4307300520,2015-04-23,98056,spring,359000.0,375000.0,3,Buy,16000.0
10418,6632900354,2014-09-10,98155,fall,242500.0,367500.0,3,Buy,125000.0
10424,7129800036,2015-01-14,98118,winter,109000.0,365500.0,3,Buy,256500.0
10430,1592000640,2014-11-19,98074,fall,570000.0,625000.0,3,Buy,55000.0
10434,7979900806,2015-03-11,98155,spring,294950.0,367500.0,3,Buy,72550.0
10435,8643200060,2014-09-23,98198,fall,170500.0,262950.0,3,Buy,92450.0
10436,7972602080,2014-12-08,98106,winter,312000.0,315000.0,3,Buy,3000.0
10445,1796380310,2014-09-04,98042,fall,240000.0,280000.0,3,Buy,40000.0
10450,789000520,2014-07-15,98103,summer,402500.0,549500.0,3,Buy,147000.0
10451,7852000340,2014-06-25,98065,summer,482000.0,506950.0,3,Buy,24950.0
10461,6056100295,2014-05-30,98108,spring,330000.0,345000.0,3,Buy,15000.0
10472,3375300370,2015-03-06,98003,spring,262500.0,263750.0,3,Buy,1250.0
10473,1682500240,2015-02-25,98092,winter,285000.0,297300.0,3,Buy,12300.0
10474,6806100340,2015-03-04,98058,spring,290000.0,329000.0,3,Buy,39000.0
10477,869700140,2014-08-11,98059,summer,292000.0,423000.0,3,Buy,131000.0
10478,7221400320,2014-10-03,98055,fall,213000.0,294000.0,3,Buy,81000.0
10482,6189200260,2015-05-04,98005,spring,617450.0,710000.0,3,Buy,92550.0
10484,2570300240,2014-05-29,98034,spring,405000.0,440000.0,3,Buy,35000.0
10487,7625704340,2015-03-03,98136,spring,425000.0,485000.0,3,Buy,60000.0
10488,9238900390,2014-09-05,98136,fall,460000.0,485000.0,3,Buy,25000.0
10493,3566800125,2015-03-30,98117,spring,425000.0,541000.0,3,Buy,116000.0
10496,3085001610,2014-09-30,98144,fall,397000.0,446800.0,3,Buy,49800.0
10500,7202350310,2014-10-28,98053,fall,476000.0,558500.0,3,Buy,82500.0
10503,7518503490,2014-07-31,98117,summer,495000.0,541000.0,3,Buy,46000.0
10508,4206901505,2015-03-26,98105,spring,465000.0,625252.0,3,Buy,160252.0
10509,6600220550,2014-06-26,98074,summer,495000.0,625000.0,3,Buy,130000.0
10512,2558610070,2015-02-17,98034,winter,400000.0,440000.0,3,Buy,40000.0
10518,7888000400,2014-06-03,98198,summer,150000.0,262950.0,3,Buy,112950.0
10519,523049195,2014-05-22,98168,spring,150000.0,235000.0,3,Buy,85000.0
10520,1423400160,2014-06-18,98058,summer,230000.0,329000.0,3,Buy,99000.0
10524,8929000060,2014-10-04,98029,fall,351358.0,564800.0,3,Buy,213442.0
10531,3904920390,2014-07-10,98029,summer,545000.0,564800.0,3,Buy,19800.0
10534,7016310270,2015-04-10,98011,spring,467000.0,470000.0,3,Buy,3000.0
10538,253600160,2014-05-30,98028,spring,384950.0,433000.0,3,Buy,48050.0
10540,9235900030,2014-07-17,98155,summer,245000.0,367500.0,3,Buy,122500.0
10542,7338000270,2015-04-21,98002,spring,184500.0,234000.0,3,Buy,49500.0
10556,924069190,2014-08-19,98075,summer,440000.0,741000.0,3,Buy,301000.0
10559,9542600070,2014-12-02,98005,winter,516000.0,710000.0,3,Buy,194000.0
10563,1545804510,2014-05-12,98038,spring,302000.0,326992.0,3,Buy,24992.0
10567,4249400270,2015-04-17,98072,spring,360000.0,440000.0,3,Buy,80000.0
10569,8856004327,2014-05-09,98001,spring,248000.0,256000.0,3,Buy,8000.0
10571,5016001260,2015-04-13,98112,spring,480000.0,760500.0,3,Buy,280500.0
10572,1133000036,2015-04-21,98125,spring,410000.0,422000.0,3,Buy,12000.0
10573,5416510710,2014-05-05,98038,spring,309950.0,326992.0,3,Buy,17042.0
10576,7436900060,2015-04-24,98052,spring,440000.0,600000.0,3,Buy,160000.0
10577,2202500135,2014-11-18,98006,fall,333000.0,697450.0,3,Buy,364450.0
10581,5379800810,2014-08-07,98188,summer,198000.0,260250.0,3,Buy,62250.0
10586,3578400270,2014-06-23,98074,summer,430000.0,625000.0,3,Buy,195000.0
10589,6413600192,2015-04-27,98125,spring,325000.0,422000.0,3,Buy,97000.0
10592,3876311180,2014-09-04,98034,fall,373000.0,440000.0,3,Buy,67000.0
10594,384000135,2014-06-24,98006,summer,502000.0,697450.0,3,Buy,195450.0
10596,9530101670,2014-06-23,98103,summer,525000.0,549500.0,3,Buy,24500.0
10598,2459500070,2014-12-22,98058,winter,278000.0,329000.0,3,Buy,51000.0
10601,8691390860,2014-06-20,98075,summer,715000.0,741000.0,3,Buy,26000.0
10602,8929000350,2014-08-04,98029,summer,472217.0,564800.0,3,Buy,92583.0
10603,1322049335,2014-05-28,98032,spring,244615.0,249000.0,3,Buy,4385.0
10604,7715600070,2014-12-12,98125,winter,385000.0,422000.0,3,Buy,37000.0
10605,2985800070,2014-07-25,98105,summer,549995.0,625252.0,3,Buy,75257.0
10610,2767603612,2014-05-12,98107,spring,500000.0,529475.0,3,Buy,29475.0
10611,2767603612,2015-01-13,98107,winter,489000.0,529475.0,3,Buy,40475.0
10612,3259400024,2015-04-27,98136,spring,340000.0,485000.0,3,Buy,145000.0
10622,8649900160,2014-12-05,98075,winter,692500.0,741000.0,3,Buy,48500.0
10624,3705000070,2014-10-21,98042,fall,267500.0,280000.0,3,Buy,12500.0
10625,2619950400,2014-07-14,98019,summer,396800.0,402750.0,3,Buy,5950.0
10631,323089159,2014-10-03,98045,fall,332000.0,345000.0,3,Buy,13000.0
10641,5652600069,2014-09-17,98115,fall,440000.0,560750.0,3,Buy,120750.0
10643,114100791,2015-04-03,98028,spring,250000.0,433000.0,3,Buy,183000.0
10645,7214820400,2014-09-02,98072,fall,425000.0,440000.0,3,Buy,15000.0
10650,8564500240,2014-05-27,98034,spring,415000.0,440000.0,3,Buy,25000.0
10651,7579200765,2014-10-06,98116,fall,439000.0,558000.0,3,Buy,119000.0
10654,3226049045,2015-04-30,98125,spring,350000.0,422000.0,3,Buy,72000.0
10655,9828701741,2014-10-21,98112,fall,489000.0,760500.0,3,Buy,271500.0
10658,6804600240,2015-02-11,98011,winter,417000.0,470000.0,3,Buy,53000.0
10659,2902201126,2015-04-01,98102,spring,615000.0,670000.0,3,Buy,55000.0
10676,7334401000,2015-04-14,98045,spring,278000.0,345000.0,3,Buy,67000.0
10678,4137070830,2015-02-13,98092,winter,269100.0,297300.0,3,Buy,28200.0
10680,345700340,2014-06-10,98056,summer,306888.0,375000.0,3,Buy,68112.0
10685,7326200030,2015-04-13,98019,spring,350000.0,402750.0,3,Buy,52750.0
10687,7011200160,2014-11-13,98119,fall,595000.0,685000.0,3,Buy,90000.0
10688,7202340390,2015-04-07,98053,spring,499000.0,558500.0,3,Buy,59500.0
10693,2310010270,2015-02-18,98038,winter,280500.0,326992.0,3,Buy,46492.0
10711,597000566,2015-04-28,98144,spring,335000.0,446800.0,3,Buy,111800.0
10712,9828202030,2015-02-18,98122,winter,428000.0,557500.0,3,Buy,129500.0
10718,646910560,2015-03-06,98055,spring,260000.0,294000.0,3,Buy,34000.0
10721,2586800140,2014-11-18,98146,fall,135000.0,295000.0,3,Buy,160000.0
10728,3034200247,2015-02-06,98133,winter,360000.0,375000.0,3,Buy,15000.0
10732,423059360,2014-10-17,98056,fall,345000.0,375000.0,3,Buy,30000.0
10739,3065600270,2015-04-22,98023,spring,226750.0,265500.0,3,Buy,38750.0
10741,7889600685,2014-12-11,98146,winter,205000.0,295000.0,3,Buy,90000.0
10744,3905060070,2014-08-29,98029,summer,545000.0,564800.0,3,Buy,19800.0
10746,7972602435,2015-03-18,98106,spring,287000.0,315000.0,3,Buy,28000.0
10747,5423500240,2014-06-24,98023,summer,194000.0,265500.0,3,Buy,71500.0
10752,2781250520,2014-10-16,98038,fall,200000.0,326992.0,3,Buy,126992.0
10755,4038300070,2014-11-13,98007,fall,400000.0,544250.0,3,Buy,144250.0
10758,363000045,2015-01-02,98122,winter,520000.0,557500.0,3,Buy,37500.0
10759,1912100875,2015-04-23,98102,spring,555000.0,670000.0,3,Buy,115000.0
10760,7853230200,2015-03-09,98065,spring,470000.0,506950.0,3,Buy,36950.0
10761,9406500350,2014-12-29,98028,winter,207000.0,433000.0,3,Buy,226000.0
10764,7137910140,2014-09-23,98092,fall,240000.0,297300.0,3,Buy,57300.0
10768,8961970560,2014-08-11,98074,summer,603000.0,625000.0,3,Buy,22000.0
10770,795000765,2014-06-16,98168,summer,92000.0,235000.0,3,Buy,143000.0
10774,1954400060,2014-05-06,98074,spring,515000.0,625000.0,3,Buy,110000.0
10778,1661000060,2014-08-01,98177,summer,410000.0,506000.0,3,Buy,96000.0
10785,2616700560,2014-12-04,98001,winter,250000.0,256000.0,3,Buy,6000.0
10790,2538410260,2014-08-01,98058,summer,316000.0,329000.0,3,Buy,13000.0
10793,1972200696,2014-10-06,98103,fall,521000.0,549500.0,3,Buy,28500.0
10794,2267000486,2014-08-22,98117,summer,495000.0,541000.0,3,Buy,46000.0
10801,993002127,2015-02-23,98103,winter,436000.0,549500.0,3,Buy,113500.0
10806,7715801090,2014-07-25,98074,summer,429000.0,625000.0,3,Buy,196000.0
10808,4221250340,2015-04-09,98075,spring,625000.0,741000.0,3,Buy,116000.0
10812,3359500960,2015-03-21,98115,spring,480000.0,560750.0,3,Buy,80750.0
10814,8562600260,2014-11-20,98052,fall,432500.0,600000.0,3,Buy,167500.0
10824,8078460320,2014-11-18,98074,fall,598850.0,625000.0,3,Buy,26150.0
10826,3709500060,2014-06-20,98011,summer,458000.0,470000.0,3,Buy,12000.0
10829,3158500340,2014-07-11,98038,summer,299000.0,326992.0,3,Buy,27992.0
10833,8651500710,2014-11-06,98074,fall,608700.0,625000.0,3,Buy,16300.0
10838,1232001040,2014-10-16,98117,fall,435000.0,541000.0,3,Buy,106000.0
10852,3575302397,2014-11-13,98074,fall,580000.0,625000.0,3,Buy,45000.0
10855,7199340320,2015-04-09,98052,spring,500000.0,600000.0,3,Buy,100000.0
10856,3904940140,2014-10-06,98029,fall,550000.0,564800.0,3,Buy,14800.0
10862,100600320,2014-08-13,98023,summer,213950.0,265500.0,3,Buy,51550.0
10871,1954430390,2014-07-07,98074,summer,575000.0,625000.0,3,Buy,50000.0
10872,7891600260,2014-06-18,98106,summer,175000.0,315000.0,3,Buy,140000.0
10876,3352401090,2014-11-13,98178,fall,238950.0,275000.0,3,Buy,36050.0
10877,2767704756,2014-10-20,98107,fall,470000.0,529475.0,3,Buy,59475.0
10878,7504400710,2015-04-27,98074,spring,420000.0,625000.0,3,Buy,205000.0
10884,7972604425,2015-04-01,98106,spring,210750.0,315000.0,3,Buy,104250.0
10885,809002610,2014-07-18,98109,summer,485000.0,708750.0,3,Buy,223750.0
10890,7202330160,2014-11-19,98053,fall,440000.0,558500.0,3,Buy,118500.0
10892,9828200746,2015-05-04,98122,spring,440000.0,557500.0,3,Buy,117500.0
10893,9407100310,2014-11-13,98045,fall,312620.0,345000.0,3,Buy,32380.0
10894,6817800510,2014-06-05,98074,summer,372500.0,625000.0,3,Buy,252500.0
10898,8649401000,2014-10-22,98014,fall,241000.0,319000.0,3,Buy,78000.0
10901,2155000160,2014-05-08,98052,spring,538000.0,600000.0,3,Buy,62000.0
10903,2205500030,2015-01-08,98006,winter,331500.0,697450.0,3,Buy,365950.0
10904,2123049114,2014-05-19,98188,spring,110700.0,260250.0,3,Buy,149550.0
10905,8078050140,2014-10-02,98022,fall,245000.0,251500.0,3,Buy,6500.0
10909,1370803925,2014-09-03,98199,fall,535000.0,651000.0,3,Buy,116000.0
10920,7202380340,2014-09-03,98053,fall,449000.0,558500.0,3,Buy,109500.0
10922,1431400070,2015-02-05,98058,winter,215000.0,329000.0,3,Buy,114000.0
10926,1402810140,2014-05-05,98019,spring,300000.0,402750.0,3,Buy,102750.0
10929,4024100496,2014-07-16,98155,summer,360000.0,367500.0,3,Buy,7500.0
10932,1574700140,2014-08-08,98040,summer,550000.0,876650.0,3,Buy,326650.0
10939,2877101821,2014-08-05,98117,summer,500000.0,541000.0,3,Buy,41000.0
10941,8682262190,2015-03-19,98053,spring,480000.0,558500.0,3,Buy,78500.0
10942,7202350060,2014-09-08,98053,fall,475000.0,558500.0,3,Buy,83500.0
10943,3630060070,2014-10-21,98029,fall,472500.0,564800.0,3,Buy,92300.0
10947,7202290240,2014-10-17,98053,fall,442500.0,558500.0,3,Buy,116000.0
10952,5332200320,2014-07-14,98112,summer,675000.0,760500.0,3,Buy,85500.0
10953,2130701535,2015-02-04,98019,winter,279900.0,402750.0,3,Buy,122850.0
10956,6300000400,2014-06-17,98133,summer,320000.0,375000.0,3,Buy,55000.0
10959,9368700270,2015-04-01,98178,spring,137900.0,275000.0,3,Buy,137100.0
10961,9828201920,2015-03-04,98122,spring,360000.0,557500.0,3,Buy,197500.0
10966,7199360320,2015-02-13,98052,winter,411500.0,600000.0,3,Buy,188500.0
10968,6821102317,2014-12-09,98199,winter,535000.0,651000.0,3,Buy,116000.0
10973,1725059187,2014-10-29,98033,fall,595000.0,630000.0,3,Buy,35000.0
10984,3797700030,2014-10-09,98031,fall,262500.0,282000.0,3,Buy,19500.0
10987,3298300140,2014-10-24,98008,fall,355000.0,535900.0,3,Buy,180900.0
10991,6414100732,2015-01-07,98125,winter,349000.0,422000.0,3,Buy,73000.0
10994,7309100270,2014-06-26,98052,summer,580000.0,600000.0,3,Buy,20000.0
10997,3764800510,2014-07-23,98034,summer,335000.0,440000.0,3,Buy,105000.0
11001,6402710070,2015-04-21,98055,spring,280000.0,294000.0,3,Buy,14000.0
11002,5702450260,2014-07-23,98045,summer,324000.0,345000.0,3,Buy,21000.0
11005,8651480550,2014-06-23,98074,summer,600000.0,625000.0,3,Buy,25000.0
11008,4363700200,2015-03-25,98126,spring,190000.0,399000.0,3,Buy,209000.0
11009,3876310860,2015-03-30,98034,spring,350000.0,440000.0,3,Buy,90000.0
11010,2391602650,2015-04-10,98116,spring,522000.0,558000.0,3,Buy,36000.0
11014,6046400465,2014-10-28,98103,fall,397500.0,549500.0,3,Buy,152000.0
11015,4388000070,2015-01-27,98023,winter,186000.0,265500.0,3,Buy,79500.0
11016,8854000370,2014-06-20,98011,summer,436500.0,470000.0,3,Buy,33500.0
11019,7752400075,2015-04-28,98008,spring,450000.0,535900.0,3,Buy,85900.0
11026,7625702440,2014-12-30,98136,winter,469000.0,485000.0,3,Buy,16000.0
11027,9126100487,2014-08-13,98122,summer,408000.0,557500.0,3,Buy,149500.0
11029,8682292180,2014-07-25,98053,summer,410000.0,558500.0,3,Buy,148500.0
11030,6730700260,2015-03-13,98024,spring,235000.0,337500.0,3,Buy,102500.0
11031,7225000045,2014-08-28,98055,summer,207100.0,294000.0,3,Buy,86900.0
11050,4039300810,2014-11-17,98007,fall,427000.0,544250.0,3,Buy,117250.0
11052,272000320,2014-11-05,98144,fall,398000.0,446800.0,3,Buy,48800.0
11055,6392000570,2014-11-12,98115,fall,399000.0,560750.0,3,Buy,161750.0
11056,8835200160,2014-10-10,98034,fall,325000.0,440000.0,3,Buy,115000.0
11058,597000550,2014-09-19,98144,fall,350000.0,446800.0,3,Buy,96800.0
11061,6141100320,2014-07-07,98133,summer,245000.0,375000.0,3,Buy,130000.0
11067,2254501620,2015-04-09,98122,spring,500000.0,557500.0,3,Buy,57500.0
11074,3395300260,2014-08-15,98052,summer,499990.0,600000.0,3,Buy,100010.0
11078,3211210200,2014-11-18,98034,fall,365000.0,440000.0,3,Buy,75000.0
11094,1924069105,2014-10-17,98027,fall,450000.0,573475.0,3,Buy,123475.0
11096,2881700046,2014-06-10,98133,summer,310000.0,375000.0,3,Buy,65000.0
11101,9542840570,2015-04-01,98038,spring,305000.0,326992.0,3,Buy,21992.0
11102,2473381070,2014-11-05,98058,fall,300000.0,329000.0,3,Buy,29000.0
11103,7137950350,2015-01-22,98092,winter,289950.0,297300.0,3,Buy,7350.0
11109,4337000070,2015-03-09,98166,spring,200000.0,363405.0,3,Buy,163405.0
11116,2770604080,2015-03-24,98119,spring,629950.0,685000.0,3,Buy,55050.0
11121,6021503655,2014-07-16,98117,summer,375000.0,541000.0,3,Buy,166000.0
11128,476000324,2014-10-16,98107,fall,460000.0,529475.0,3,Buy,69475.0
11133,6064800060,2015-05-06,98118,spring,330000.0,365500.0,3,Buy,35500.0
11134,8091410390,2015-02-17,98030,winter,220000.0,280000.0,3,Buy,60000.0
11136,7277100055,2015-02-24,98177,winter,500000.0,506000.0,3,Buy,6000.0
11146,5560000640,2014-06-19,98023,summer,232500.0,265500.0,3,Buy,33000.0
11147,2781250560,2014-12-02,98038,winter,234000.0,326992.0,3,Buy,92992.0
11150,8807300570,2014-12-29,98053,winter,399950.0,558500.0,3,Buy,158550.0
11151,9412700550,2014-05-21,98042,spring,256750.0,280000.0,3,Buy,23250.0
11152,9202600060,2014-06-02,98027,summer,535000.0,573475.0,3,Buy,38475.0
11160,6662400105,2014-10-30,98072,fall,375000.0,440000.0,3,Buy,65000.0
11162,6804600260,2014-06-03,98011,summer,420000.0,470000.0,3,Buy,50000.0
11163,8078460520,2014-09-23,98074,fall,608000.0,625000.0,3,Buy,17000.0
11169,4123800400,2014-09-09,98038,fall,290000.0,326992.0,3,Buy,36992.0
11170,9424400105,2014-07-10,98116,summer,525000.0,558000.0,3,Buy,33000.0
11171,7941130140,2015-02-17,98034,winter,319000.0,440000.0,3,Buy,121000.0
11173,6683000295,2014-05-13,98070,spring,350000.0,361000.0,3,Buy,11000.0
11176,6608500260,2014-07-16,98033,summer,357500.0,630000.0,3,Buy,272500.0
11182,3047700045,2014-07-17,98103,summer,525000.0,549500.0,3,Buy,24500.0
11184,104530240,2014-08-27,98023,summer,225000.0,265500.0,3,Buy,40500.0
11186,3735901040,2014-07-03,98115,summer,341000.0,560750.0,3,Buy,219750.0
11190,8648100030,2014-11-13,98042,fall,276000.0,280000.0,3,Buy,4000.0
11191,7940710070,2014-08-22,98034,summer,394000.0,440000.0,3,Buy,46000.0
11192,1518000070,2014-11-19,98019,fall,355000.0,402750.0,3,Buy,47750.0
11196,1099610830,2014-12-02,98023,winter,209000.0,265500.0,3,Buy,56500.0
11197,5647000060,2014-12-11,98034,winter,344950.0,440000.0,3,Buy,95050.0
11201,1545802080,2014-09-04,98038,fall,230000.0,326992.0,3,Buy,96992.0
11205,4172100200,2014-11-21,98117,fall,470000.0,541000.0,3,Buy,71000.0
11208,2125400160,2014-11-14,98034,fall,427800.0,440000.0,3,Buy,12200.0
11213,3210400060,2014-12-24,98198,winter,255000.0,262950.0,3,Buy,7950.0
11214,8658301535,2014-07-21,98014,summer,240000.0,319000.0,3,Buy,79000.0
11223,2472950160,2014-06-17,98058,summer,229950.0,329000.0,3,Buy,99050.0
11231,1562100340,2014-08-28,98007,summer,295000.0,544250.0,3,Buy,249250.0
11234,8651720060,2015-02-02,98034,winter,431000.0,440000.0,3,Buy,9000.0
11236,2397101375,2015-04-28,98119,spring,595000.0,685000.0,3,Buy,90000.0
11240,6679000370,2014-05-25,98038,spring,295000.0,326992.0,3,Buy,31992.0
11244,5071500140,2014-06-27,98148,summer,221000.0,274000.0,3,Buy,53000.0
11245,3546000070,2014-06-17,98030,summer,255000.0,280000.0,3,Buy,25000.0
11250,6852700520,2015-04-06,98102,spring,635000.0,670000.0,3,Buy,35000.0
11262,9835801000,2014-06-25,98032,summer,245700.0,249000.0,3,Buy,3300.0
11270,829000160,2014-10-09,98108,fall,311000.0,345000.0,3,Buy,34000.0
11273,9828202325,2014-06-19,98122,summer,436000.0,557500.0,3,Buy,121500.0
11274,795002190,2014-07-15,98168,summer,205000.0,235000.0,3,Buy,30000.0
11276,8682280270,2014-09-03,98053,fall,530000.0,558500.0,3,Buy,28500.0
11285,6603000030,2014-12-17,98003,winter,236000.0,263750.0,3,Buy,27750.0
11286,8598200070,2014-12-08,98059,winter,278000.0,423000.0,3,Buy,145000.0
11293,4123400310,2015-04-09,98027,spring,559500.0,573475.0,3,Buy,13975.0
11294,4058802255,2014-07-24,98178,summer,219950.0,275000.0,3,Buy,55050.0
11297,7682200340,2014-07-28,98003,summer,182000.0,263750.0,3,Buy,81750.0
11298,9518100059,2014-08-22,98072,summer,203700.0,440000.0,3,Buy,236300.0
11301,421049114,2014-10-09,98003,fall,128000.0,263750.0,3,Buy,135750.0
11303,6127010890,2015-04-27,98075,spring,663000.0,741000.0,3,Buy,78000.0
11306,7175300045,2014-11-12,98115,fall,402300.0,560750.0,3,Buy,158450.0
11310,4364700990,2014-10-03,98126,fall,335000.0,399000.0,3,Buy,64000.0
11311,2158900140,2014-09-05,98112,fall,695000.0,760500.0,3,Buy,65500.0
11312,3235100075,2015-05-03,98155,spring,279000.0,367500.0,3,Buy,88500.0
11313,2887701940,2014-12-05,98115,winter,485000.0,560750.0,3,Buy,75750.0
11316,9406500310,2014-11-19,98028,fall,240000.0,433000.0,3,Buy,193000.0
11317,1560100135,2015-02-24,98125,winter,285000.0,422000.0,3,Buy,137000.0
11324,6679000560,2014-07-29,98038,summer,314950.0,326992.0,3,Buy,12042.0
11325,6743700335,2014-06-04,98033,summer,470000.0,630000.0,3,Buy,160000.0
11333,3905040060,2015-03-13,98029,spring,477500.0,564800.0,3,Buy,87300.0
11337,1796360990,2014-07-01,98042,summer,205000.0,280000.0,3,Buy,75000.0
11339,7715800310,2014-08-21,98074,summer,442500.0,625000.0,3,Buy,182500.0
11343,8113101070,2015-04-23,98118,spring,334900.0,365500.0,3,Buy,30600.0
11346,8856950310,2014-05-24,98038,spring,245000.0,326992.0,3,Buy,81992.0
11349,2922701420,2014-11-18,98117,fall,490000.0,541000.0,3,Buy,51000.0
11353,7950302121,2014-07-16,98118,summer,289000.0,365500.0,3,Buy,76500.0
11356,1559900140,2014-12-22,98019,winter,350000.0,402750.0,3,Buy,52750.0
11357,2734100738,2014-10-29,98108,fall,246950.0,345000.0,3,Buy,98050.0
11358,7007700030,2015-01-05,98116,winter,400000.0,558000.0,3,Buy,158000.0
11377,2872900390,2014-08-14,98074,summer,507000.0,625000.0,3,Buy,118000.0
11388,4221270350,2015-03-23,98075,spring,650000.0,741000.0,3,Buy,91000.0
11390,7211401610,2014-08-20,98146,summer,165000.0,295000.0,3,Buy,130000.0
11391,9542000340,2014-08-07,98005,summer,500000.0,710000.0,3,Buy,210000.0
11394,259600890,2014-10-02,98008,fall,480000.0,535900.0,3,Buy,55900.0
11396,3395040200,2014-07-09,98108,summer,299880.0,345000.0,3,Buy,45120.0
11407,3432500310,2014-06-24,98155,summer,325000.0,367500.0,3,Buy,42500.0
11411,7203101290,2014-10-20,98053,fall,394000.0,558500.0,3,Buy,164500.0
11414,869700060,2014-07-29,98059,summer,315000.0,423000.0,3,Buy,108000.0
11420,7202290320,2014-10-24,98053,fall,440500.0,558500.0,3,Buy,118000.0
11423,4137000700,2014-08-29,98092,summer,273000.0,297300.0,3,Buy,24300.0
11425,8857100060,2014-11-10,98008,fall,277700.0,535900.0,3,Buy,258200.0
11435,6870300060,2014-09-22,98052,fall,470000.0,600000.0,3,Buy,130000.0
11436,2734100732,2014-10-15,98109,fall,216650.0,708750.0,3,Buy,492100.0
11448,2624039114,2015-04-13,98136,spring,360000.0,485000.0,3,Buy,125000.0
11449,4337000200,2014-12-17,98166,winter,228900.0,363405.0,3,Buy,134505.0
11451,2782100260,2015-03-03,98075,spring,647000.0,741000.0,3,Buy,94000.0
11452,1737320060,2014-06-10,98011,summer,366000.0,470000.0,3,Buy,104000.0
11460,2201500240,2014-07-30,98006,summer,475000.0,697450.0,3,Buy,222450.0
