,id,Region,season,Median Price,Buy Price,Sell Price,Profit
11377,2872900390,98074,summer,507000.0,507000.0,557700.0,50700.0
11388,4221270350,98075,spring,655000.0,650000.0,845000.0,195000.0
11390,7211401610,98146,summer,210000.0,165000.0,214500.0,49500.0
11391,9542000340,98005,summer,625000.0,500000.0,650000.0,150000.0
11394,259600890,98008,fall,465000.0,480000.0,528000.0,48000.0
11396,3395040200,98108,summer,252500.0,299880.0,329868.0,29988.0
11407,3432500310,98155,summer,300000.0,325000.0,357500.0,32500.0
11411,7203101290,98053,fall,449500.0,394000.0,512200.0,118200.0
11414,869700060,98059,summer,335000.0,315000.0,409500.0,94500.0
11420,7202290320,98053,fall,449500.0,440500.0,572650.0,132150.0
11423,4137000700,98092,summer,271000.0,273000.0,300300.0,27300.0
11425,8857100060,98008,fall,465000.0,277700.0,361010.0,83310.0
11435,6870300060,98052,fall,473750.0,470000.0,611000.0,141000.0
11436,2734100732,98109,fall,610000.0,216650.0,281645.0,64995.0
11448,2624039114,98136,spring,399000.0,360000.0,468000.0,108000.0
11449,4337000200,98166,winter,275000.0,228900.0,297570.0,68670.0
11451,2782100260,98075,spring,655000.0,647000.0,841100.0,194100.0
11452,1737320060,98011,summer,402500.0,366000.0,475800.0,109800.0
11460,2201500240,98006,summer,546500.0,475000.0,617500.0,142500.0
11461,3277800729,98126,fall,322475.0,275000.0,357500.0,82500.0
11463,2215901840,98038,winter,272475.0,199000.0,258700.0,59700.0
11464,1796700160,98042,spring,246750.0,279900.0,307890.0,27990.0
11467,7504020400,98074,winter,510000.0,615000.0,676500.0,61500.0
11472,7972603385,98106,spring,274800.0,245000.0,318500.0,73500.0
11473,4454800060,98107,summer,489500.0,450000.0,585000.0,135000.0
11474,8910500226,98133,spring,306000.0,370350.0,407385.00000000006,37035.00000000006
11475,1972202505,98103,summer,457250.0,543000.0,597300.0,54300.0
11477,7852020340,98065,spring,450500.0,497000.0,546700.0,49700.0
11478,3824100041,98028,spring,374990.0,419000.0,460900.00000000006,41900.00000000006
11479,3904990260,98029,summer,482499.0,545800.0,600380.0,54580.0
11480,204000140,98053,spring,457000.0,403000.0,523900.0,120900.0
11481,6083000071,98168,fall,205000.0,195000.0,253500.0,58500.0
11494,2207500200,98102,fall,580000.0,615000.0,676500.0,61500.0
11495,9528104286,98115,winter,441500.0,455000.0,500500.00000000006,45500.00000000006
11501,1453600681,98125,winter,326750.0,328500.0,361350.00000000006,32850.00000000006
11504,5096300140,98177,winter,384250.0,398500.0,438350.00000000006,39850.00000000006
11510,4136880140,98092,spring,264000.0,254500.0,330850.0,76350.0
11512,8016250140,98030,spring,251325.0,210000.0,273000.0,63000.0
11528,7203101610,98053,spring,457000.0,265000.0,344500.0,79500.0
11533,4099100260,98033,fall,476625.0,589000.0,647900.0,58900.0
11534,3365900520,98168,summer,197475.0,192500.0,250250.0,57750.0
11536,7977200055,98115,winter,441500.0,550000.0,605000.0,55000.0
11539,5347200070,98126,spring,302900.0,339000.0,372900.00000000006,33900.00000000006
11541,5456000135,98040,summer,710000.0,677500.0,880750.0,203250.0
11548,8929000140,98029,summer,482499.0,491234.0,540357.4,49123.40000000002
11549,9407600070,98038,spring,293250.0,290000.0,377000.0,87000.0
11550,2896000510,98052,summer,498000.0,490000.0,637000.0,147000.0
11552,4331000400,98166,winter,275000.0,252000.0,327600.0,75600.0
11561,193300140,98042,fall,240000.0,240000.0,264000.0,24000.0
11562,5651010320,98011,summer,402500.0,335000.0,435500.0,100500.0
11565,4204400339,98055,fall,237000.0,194000.0,252200.0,58200.0
11566,9567800140,98011,spring,416500.0,310000.0,403000.0,93000.0
11567,4046500140,98014,winter,312000.0,315000.0,346500.0,31500.0
11568,2115510160,98023,winter,233387.5,258950.0,284845.0,25895.0
11569,9828702518,98112,summer,592500.0,479000.0,622700.0,143700.0
11577,5056500260,98006,spring,587500.0,440000.0,572000.0,132000.0
11578,8682280260,98053,spring,457000.0,412250.0,535925.0,123675.0
11594,3180100023,98105,winter,501000.0,544000.0,598400.0,54400.0
11595,1032000079,98144,spring,376500.0,402000.0,442200.00000000006,40200.00000000006
11596,7010700860,98199,winter,550000.0,575000.0,632500.0,57500.0
11600,3277801646,98126,spring,302900.0,238000.0,309400.0,71400.0
11601,8722101370,98112,spring,628875.0,625000.0,812500.0,187500.0
11607,3080000030,98144,spring,376500.0,398750.0,438625.00000000006,39875.00000000006
11611,8078450340,98074,winter,510000.0,550000.0,605000.0,55000.0
11614,9406520260,98038,winter,272475.0,311000.0,342100.0,31100.0
11618,3629960550,98029,summer,482499.0,450000.0,585000.0,135000.0
11619,2239000016,98133,fall,313750.0,324000.0,356400.0,32400.0
11626,6817801040,98074,summer,507000.0,440000.0,572000.0,132000.0
11628,5100401516,98115,fall,447500.0,407000.0,529100.0,122100.0
11630,2771602420,98119,summer,525000.0,472000.0,613600.0,141600.0
11640,5634500891,98028,spring,374990.0,319900.0,415870.0,95970.0
11641,3834000004,98125,spring,344000.0,350000.0,385000.00000000006,35000.00000000006
11643,476000338,98107,winter,465000.0,491000.0,540100.0,49100.0
11647,5029451230,98023,summer,215000.0,198000.0,257400.0,59400.0
11650,8078350520,98029,fall,448250.0,550000.0,605000.0,55000.0
11651,3395380200,98188,fall,239000.0,190000.0,247000.0,57000.0
11652,1687910200,98006,fall,472800.0,629000.0,691900.0,62900.0
11655,4206901550,98105,summer,545000.0,550000.0,605000.0,55000.0
11660,1775910270,98072,fall,385000.0,355000.0,461500.0,106500.0
11661,5245400030,98148,winter,223000.0,255000.0,280500.0,25500.0
11665,255000270,98072,summer,375000.0,410000.0,451000.00000000006,41000.00000000006
11668,6840701610,98122,summer,441000.0,332888.0,432754.4,99866.40000000002
11675,3971702325,98155,fall,275226.5,244000.0,317200.0,73200.0
11677,923049468,98168,fall,205000.0,218000.0,239800.00000000003,21800.00000000003
11678,5589300435,98155,winter,325000.0,359000.0,394900.00000000006,35900.00000000006
11691,2426039247,98133,spring,306000.0,299950.0,389935.0,89985.0
11699,9268710140,98003,winter,219475.0,191950.0,249535.0,57585.0
11701,5708500270,98116,spring,494500.0,523000.0,575300.0,52300.0
11704,5207200160,98115,fall,447500.0,490000.0,539000.0,49000.0
11705,9284800844,98126,fall,322475.0,310000.0,403000.0,93000.0
11710,8125200273,98188,winter,220000.0,219950.0,285935.0,65985.0
11713,5379802090,98188,summer,233000.0,170000.0,221000.0,51000.0
11716,705710640,98038,spring,293250.0,319950.0,351945.0,31995.0
11717,2185000685,98108,fall,295500.0,208417.0,270942.10000000003,62525.100000000035
11718,7518502030,98117,fall,439000.0,410000.0,533000.0,123000.0
11721,4136950200,98092,summer,271000.0,255000.0,331500.0,76500.0
11732,9528104109,98115,fall,447500.0,530000.0,583000.0,53000.0
11734,7967700570,98032,spring,220475.0,245000.0,269500.0,24500.0
11744,1407300012,98122,winter,430000.0,400000.0,520000.0,120000.0
11745,1565930070,98038,fall,282000.0,299950.0,329945.0,29995.0
11747,5100401441,98115,spring,470000.0,495000.0,544500.0,49500.0
11749,7715800390,98074,fall,542750.0,447000.0,581100.0,134100.0
11751,952007055,98116,fall,439108.0,500000.0,550000.0,50000.0
11754,1862400292,98117,summer,440300.0,391000.0,508300.0,117300.0
11755,4123800270,98038,summer,290725.0,250000.0,325000.0,75000.0
11757,9133600135,98055,winter,265000.0,160000.0,208000.0,48000.0
11774,9262800002,98001,summer,214100.0,232000.0,255200.00000000003,23200.00000000003
11777,4136950070,98092,spring,264000.0,260000.0,338000.0,78000.0
11778,2354300550,98027,spring,455500.0,460000.0,506000.00000000006,46000.00000000006
11780,6163901352,98155,fall,275226.5,289950.0,318945.0,28995.0
11783,1138000070,98034,fall,372500.0,370000.0,481000.0,111000.0
11786,4364700875,98126,summer,326000.0,237502.0,308752.60000000003,71250.60000000003
11790,1274500240,98042,summer,255000.0,205000.0,266500.0,61500.0
11791,3278602190,98126,summer,326000.0,350000.0,385000.00000000006,35000.00000000006
11792,873900240,98198,summer,232500.0,256000.0,281600.0,25600.0
11793,3834000520,98125,summer,355000.0,275000.0,357500.0,82500.0
11797,4039300140,98007,summer,450000.0,530000.0,583000.0,53000.0
11804,4442800162,98117,spring,460000.0,527700.0,580470.0,52770.0
11809,3904901840,98029,summer,482499.0,491500.0,540650.0,49150.0
11814,4364700885,98126,fall,322475.0,324950.0,357445.0,32495.0
11817,5438000060,98055,fall,237000.0,250000.0,275000.0,25000.0
11821,3426059050,98052,spring,513000.0,315000.0,409500.0,94500.0
11824,4137010310,98092,summer,271000.0,205000.0,266500.0,61500.0
11826,9266700295,98103,fall,415475.0,397000.0,516100.0,119100.0
11827,9828200187,98122,spring,459250.0,370000.0,481000.0,111000.0
11832,2591730200,98038,summer,290725.0,249900.0,324870.0,74970.0
11838,6743700060,98033,summer,495000.0,585000.0,643500.0,58500.0
11845,3204400030,98092,summer,271000.0,255000.0,331500.0,76500.0
11852,2241700075,98155,fall,275226.5,310000.0,341000.0,31000.0
11856,4383500030,98148,fall,228000.0,154500.0,200850.0,46350.0
11857,2558630060,98034,spring,399950.0,425000.0,467500.00000000006,42500.00000000006
11863,3904980320,98029,fall,448250.0,498688.0,548556.8,49868.80000000005
11866,7809200055,98056,summer,327500.0,220000.0,286000.0,66000.0
11868,1231000640,98118,fall,285000.0,290000.0,319000.0,29000.0
11884,5631501323,98028,summer,375000.0,309500.0,402350.0,92850.0
11886,2781270400,98038,spring,293250.0,215000.0,279500.0,64500.0
11887,3336001360,98118,summer,280000.0,254000.0,330200.0,76200.0
11897,8944600060,98007,spring,462500.0,541900.0,596090.0,54190.0
11899,8016250060,98030,summer,257000.0,255000.0,331500.0,76500.0
11904,2776600002,98117,spring,460000.0,520000.0,572000.0,52000.0
11919,3041700570,98033,summer,495000.0,466800.0,606840.0,140040.0
11925,8123710070,98052,winter,495000.0,559500.0,615450.0,55950.0
11933,7215721070,98075,fall,649500.0,485500.0,631150.0,145650.0
11938,2112700240,98106,spring,274800.0,309000.0,339900.0,30900.0
11939,8732190990,98023,summer,215000.0,229000.0,251900.00000000003,22900.00000000003
11951,7849202220,98065,summer,419000.0,350000.0,455000.0,105000.0
11958,8809200070,98059,spring,347500.0,315000.0,409500.0,94500.0
11959,3905080310,98029,summer,482499.0,509950.0,560945.0,50995.0
11964,5272200045,98125,fall,365000.0,378000.0,415800.00000000006,37800.00000000006
11965,9211500520,98023,summer,215000.0,239950.0,263945.0,23995.0
11967,3330500335,98118,spring,290750.0,325000.0,357500.0,32500.0
11976,7853230570,98065,fall,435000.0,440000.0,484000.00000000006,44000.00000000006
11977,4353700200,98027,winter,405000.0,501000.0,551100.0,50100.0
11993,3327000070,98092,spring,264000.0,185000.0,240500.0,55500.0
11996,3123800125,98136,fall,365000.0,315000.0,409500.0,94500.0
12001,3423049269,98188,spring,217500.0,225000.0,247500.00000000003,22500.00000000003
12002,7852150200,98065,fall,435000.0,389950.0,506935.0,116985.0
12003,7853230270,98065,summer,419000.0,435000.0,478500.00000000006,43500.00000000006
12006,1250200765,98144,summer,370000.0,350000.0,455000.0,105000.0
12008,7548300751,98144,spring,376500.0,370000.0,481000.0,111000.0
12020,2312400200,98003,winter,219475.0,247000.0,271700.0,24700.0
12022,7852130640,98065,summer,419000.0,432500.0,475750.00000000006,43250.00000000006
12027,342000036,98122,summer,441000.0,540000.0,594000.0,54000.0
12029,7974200765,98115,fall,447500.0,485000.0,533500.0,48500.0
12035,2493200370,98136,fall,365000.0,415000.0,456500.00000000006,41500.00000000006
12038,3630110370,98029,summer,482499.0,420000.0,546000.0,126000.0
12047,3821400200,98168,fall,205000.0,215000.0,236500.00000000003,21500.00000000003
12053,6071300160,98006,summer,546500.0,585000.0,643500.0,58500.0
12056,1282300105,98144,summer,370000.0,317000.0,412100.0,95100.0
12058,9232900075,98103,fall,415475.0,314963.0,409451.9,94488.90000000002
12060,7334600030,98045,fall,288500.0,280000.0,364000.0,84000.0
12063,1139000135,98177,fall,434900.0,440000.0,484000.00000000006,44000.00000000006
12070,3524039196,98126,fall,322475.0,396500.0,436150.00000000006,39650.00000000006
12072,1861400116,98119,winter,585000.0,605000.0,665500.0,60500.0
12077,5417600200,98065,summer,419000.0,285000.0,370500.0,85500.0
12079,2115720070,98023,fall,233500.0,216300.0,281190.0,64890.0
12085,304100070,98001,fall,211775.0,210000.0,273000.0,63000.0
12086,3876200350,98034,summer,380500.0,423000.0,465300.00000000006,42300.00000000006
12092,8835220200,98034,winter,360000.0,299000.0,388700.0,89700.0
12098,7972604355,98106,spring,274800.0,218000.0,283400.0,65400.0
12106,3822200036,98125,summer,355000.0,257500.0,334750.0,77250.0
12107,3876100310,98034,summer,380500.0,405000.0,445500.00000000006,40500.00000000006
12110,3124049171,98106,spring,274800.0,222000.0,288600.0,66600.0
12111,2310100240,98038,winter,272475.0,315000.0,346500.0,31500.0
12112,8021700030,98103,summer,457250.0,371000.0,482300.0,111300.0
12118,3876800710,98072,spring,368000.0,350000.0,455000.0,105000.0
12121,7520000695,98146,fall,230000.0,151100.0,196430.0,45330.0
12122,7520000695,98146,spring,236950.0,251000.0,276100.0,25100.0
12127,7334500800,98045,winter,274500.0,299500.0,329450.0,29950.0
12128,2832100270,98125,spring,344000.0,306888.0,398954.4,92066.40000000002
12131,1042500013,98003,spring,242000.0,219950.0,285935.0,65985.0
12132,3897100060,98033,summer,495000.0,375000.0,487500.0,112500.0
12139,9286100320,98027,summer,455000.0,471000.0,518100.00000000006,47100.00000000006
12147,9407001600,98045,spring,280000.0,305000.0,335500.0,30500.0
12153,4036801070,98008,summer,418000.0,367400.0,477620.0,110220.0
12157,2225069062,98074,spring,538888.0,552775.0,608052.5,55277.5
12160,2547200160,98033,winter,514500.0,601500.0,661650.0,60150.0
12164,3343902650,98056,winter,301500.0,290000.0,377000.0,87000.0
12171,3820350140,98019,summer,336000.0,300000.0,390000.0,90000.0
12172,520700125,98177,summer,413000.0,437000.0,480700.00000000006,43700.00000000006
12173,3211200140,98034,summer,380500.0,350000.0,455000.0,105000.0
12175,6139800640,98077,winter,340000.0,490000.0,539000.0,49000.0
12177,7010700550,98199,fall,495000.0,595000.0,654500.0,59500.0
12189,8148600055,98168,spring,177500.0,225000.0,247500.00000000003,22500.00000000003
12193,8078430030,98074,summer,507000.0,560000.0,616000.0,56000.0
12198,7697870700,98030,fall,240000.0,260000.0,286000.0,26000.0
12201,4310702440,98103,fall,415475.0,355000.0,461500.0,106500.0
12223,5347200162,98126,spring,302900.0,210000.0,273000.0,63000.0
12227,4307310400,98056,spring,320000.0,324500.0,356950.0,32450.0
12234,6918710340,98034,summer,380500.0,385000.0,423500.00000000006,38500.00000000006
12238,3298701070,98106,winter,238000.0,180000.0,234000.0,54000.0
12240,1705400350,98118,winter,265000.0,350000.0,385000.00000000006,35000.00000000006
12243,8099800340,98075,winter,682000.0,480000.0,624000.0,144000.0
12246,8682280340,98053,spring,457000.0,490000.0,539000.0,49000.0
12247,1432900030,98058,fall,299500.0,225000.0,292500.0,67500.0
12248,1546600125,98005,summer,625000.0,640000.0,704000.0,64000.0
12250,2130200160,98019,summer,336000.0,325000.0,422500.0,97500.0
12252,7116000350,98002,summer,222000.0,128750.0,167375.0,38625.0
12253,4039500390,98008,fall,465000.0,465000.0,511500.00000000006,46500.00000000006
12258,6150700394,98133,spring,306000.0,365000.0,401500.00000000006,36500.00000000006
12261,4406000390,98058,spring,280000.0,255000.0,331500.0,76500.0
12266,1775950030,98072,summer,375000.0,375000.0,412500.00000000006,37500.00000000006
12267,4221250320,98075,fall,649500.0,570000.0,741000.0,171000.0
12268,6749700117,98103,spring,411725.0,350000.0,455000.0,105000.0
12270,1842100160,98052,summer,498000.0,513000.0,564300.0,51300.0
12274,8121200710,98052,winter,495000.0,480000.0,624000.0,144000.0
12275,3574801740,98034,summer,380500.0,402200.0,442420.00000000006,40220.00000000006
12282,2591020560,98033,summer,495000.0,481015.0,625319.5,144304.5
12286,727500030,98004,summer,650000.0,815000.0,896500.0000000001,81500.00000000012
12288,623049094,98146,spring,236950.0,180000.0,234000.0,54000.0
12289,2538800030,98038,winter,272475.0,156601.0,203581.30000000002,46980.30000000002
12293,8856004582,98001,summer,214100.0,198000.0,257400.0,59400.0
12294,3205400240,98034,spring,399950.0,345000.0,448500.0,103500.0
12299,3531900060,98133,summer,332750.0,345000.0,379500.00000000006,34500.00000000006
12300,4457300135,98040,fall,795500.0,741000.0,963300.0,222300.0
12308,7550801170,98107,winter,465000.0,429000.0,557700.0,128700.0
12312,7283900521,98133,spring,306000.0,352500.0,387750.00000000006,35250.00000000006
12314,1432900350,98058,winter,276500.0,215000.0,279500.0,64500.0
12317,2254501342,98122,spring,459250.0,518000.0,569800.0,51800.0
12318,2025700260,98038,spring,293250.0,259500.0,337350.0,77850.0
12322,3996900575,98155,fall,275226.5,259950.0,337935.0,77985.0
12323,869700350,98059,spring,347500.0,330000.0,429000.0,99000.0
12324,7387500335,98106,winter,238000.0,280000.0,308000.0,28000.0
12325,6795100563,98075,summer,668000.0,595000.0,773500.0,178500.0
12332,5430300171,98115,summer,439000.0,430000.0,559000.0,129000.0
12334,2742100016,98118,spring,290750.0,260000.0,338000.0,78000.0
12346,3578400710,98074,winter,510000.0,390000.0,507000.0,117000.0
12348,6084200060,98059,spring,347500.0,400000.0,440000.00000000006,40000.00000000006
12354,9286100200,98027,summer,455000.0,450000.0,585000.0,135000.0
12357,5422560830,98052,spring,513000.0,468000.0,608400.0,140400.0
12358,5104520640,98038,winter,272475.0,324950.0,357445.0,32495.0
12371,5315100393,98040,winter,670000.0,670000.0,737000.0000000001,67000.00000000012
12372,5244800695,98109,summer,548000.0,524000.0,681200.0,157200.0
12373,3584000400,98003,winter,219475.0,172000.0,223600.0,51600.0
12377,7899800045,98106,summer,259250.0,107000.0,139100.0,32100.0
12378,7899800045,98106,winter,238000.0,232900.0,302770.0,69870.0
12380,6300000368,98133,spring,306000.0,248500.0,323050.0,74550.0
12383,2599000370,98092,fall,259500.0,164000.0,213200.0,49200.0
12384,2652500126,98119,winter,585000.0,570500.0,741650.0,171150.0
