,id,date,zipcode,season,price,Median Price,condition,status
13820,952006680,2015-01-29,98116,winter,550000.0,558000.0,3,Buy
13825,5637200450,2014-10-17,98059,fall,257000.0,423000.0,3,Buy
13835,9477100620,2015-02-19,98034,winter,245000.0,440000.0,3,Buy
13836,6788203060,2014-10-10,98112,fall,690000.0,760500.0,3,Buy
13837,5706200360,2014-11-06,98027,fall,465000.0,573475.0,3,Buy
13839,4202400395,2015-03-16,98055,spring,285000.0,294000.0,3,Buy
13840,705700210,2015-03-16,98038,spring,320000.0,326992.0,3,Buy
13857,5076700145,2015-04-27,98005,spring,550000.0,710000.0,3,Buy
13858,2482500040,2014-07-17,98001,summer,199900.0,256000.0,3,Buy
13871,2770600841,2014-06-04,98199,summer,640000.0,651000.0,3,Buy
13877,7504400120,2014-09-19,98074,fall,495000.0,625000.0,3,Buy
13879,9238450330,2014-11-10,98072,fall,330000.0,440000.0,3,Buy
13883,3990200065,2014-10-22,98166,fall,360000.0,363405.0,3,Buy
13887,1250200418,2014-05-27,98144,spring,345000.0,446800.0,3,Buy
13889,5631501073,2014-06-25,98028,summer,374500.0,433000.0,3,Buy
13892,5272200035,2014-09-03,98125,fall,390000.0,422000.0,3,Buy
13894,7853221010,2014-10-29,98065,fall,467000.0,506950.0,3,Buy
13895,2500600297,2014-08-14,98198,summer,243500.0,262950.0,3,Buy
13897,3550800040,2014-11-14,98146,fall,223000.0,295000.0,3,Buy
13903,3630060150,2015-04-01,98029,spring,550000.0,564800.0,3,Buy
13904,3348401490,2014-06-30,98178,summer,265000.0,275000.0,3,Buy
13905,7214810150,2014-10-02,98072,fall,428000.0,440000.0,3,Buy
13908,8937500040,2015-01-02,98023,winter,230000.0,265500.0,3,Buy
13915,6386300120,2015-04-17,98030,spring,270000.0,280000.0,3,Buy
13917,9578080040,2014-08-12,98119,summer,589000.0,685000.0,3,Buy
13918,5683500085,2014-09-26,98115,fall,415000.0,560750.0,3,Buy
13919,8645500360,2015-03-11,98058,spring,197000.0,329000.0,3,Buy
13925,1370803940,2014-10-07,98199,fall,485000.0,651000.0,3,Buy
13926,4222200120,2015-02-05,98003,winter,240000.0,263750.0,3,Buy
13927,9477000120,2014-10-22,98034,fall,383000.0,440000.0,3,Buy
13936,1243100191,2015-01-22,98052,winter,372000.0,600000.0,3,Buy
13937,7852150530,2014-09-11,98065,fall,425000.0,506950.0,3,Buy
13938,7508700085,2014-07-24,98125,summer,386500.0,422000.0,3,Buy
13939,8820903370,2014-11-17,98125,fall,348000.0,422000.0,3,Buy
13940,1923000150,2015-04-24,98040,spring,754000.0,876650.0,3,Buy
13947,2325400330,2014-12-01,98059,winter,350000.0,423000.0,3,Buy
13951,4443801285,2014-08-14,98117,summer,466950.0,541000.0,3,Buy
13957,8635760040,2014-10-08,98074,fall,420000.0,625000.0,3,Buy
13958,8651540040,2014-07-18,98074,summer,549000.0,625000.0,3,Buy
13960,924069210,2014-06-03,98075,summer,695000.0,741000.0,3,Buy
13961,1954430180,2015-01-05,98074,winter,485000.0,625000.0,3,Buy
13964,1266200120,2015-03-21,98004,spring,720000.0,867500.0,3,Buy
13973,9165100330,2014-12-12,98117,winter,425000.0,541000.0,3,Buy
13975,7853210210,2015-03-25,98065,spring,420000.0,506950.0,3,Buy
13979,6076500220,2014-09-03,98034,fall,400000.0,440000.0,3,Buy
13983,7170200085,2015-03-27,98115,spring,481203.0,560750.0,3,Buy
13987,625049281,2014-05-21,98103,spring,535000.0,549500.0,3,Buy
13989,9528103443,2014-07-24,98115,summer,410000.0,560750.0,3,Buy
13991,395300650,2014-07-21,98034,summer,326250.0,440000.0,3,Buy
13992,7812800995,2014-09-05,98178,fall,200000.0,275000.0,3,Buy
13995,2781280150,2014-08-01,98055,summer,190000.0,294000.0,3,Buy
13999,1241500155,2014-08-05,98033,summer,575000.0,630000.0,3,Buy
14002,7789000120,2015-04-21,98056,spring,229000.0,375000.0,3,Buy
14004,8658303065,2014-05-19,98014,spring,307000.0,319000.0,3,Buy
14006,526059183,2014-08-01,98011,summer,405000.0,470000.0,3,Buy
14008,6146600175,2014-11-07,98032,fall,129000.0,249000.0,3,Buy
14009,6057700120,2014-09-17,98011,fall,340000.0,470000.0,3,Buy
14016,6303400150,2014-09-29,98146,fall,255000.0,295000.0,3,Buy
14019,4318200360,2014-07-30,98136,summer,286000.0,485000.0,3,Buy
14021,7466900220,2014-12-12,98003,winter,170000.0,263750.0,3,Buy
14022,7435500085,2014-05-28,98136,spring,380000.0,485000.0,3,Buy
14023,7977200995,2015-05-06,98115,spring,506000.0,560750.0,3,Buy
14025,7852040210,2014-06-17,98065,summer,449950.0,506950.0,3,Buy
14026,3343901961,2015-03-31,98056,spring,255000.0,375000.0,3,Buy
14031,8113100150,2014-07-14,98118,summer,210000.0,365500.0,3,Buy
14033,3955900150,2014-12-29,98056,winter,360000.0,375000.0,3,Buy
14036,3451000442,2014-07-17,98146,summer,257500.0,295000.0,3,Buy
14042,9141100210,2014-09-08,98133,fall,257000.0,375000.0,3,Buy
14045,1498300775,2014-06-24,98144,summer,355000.0,446800.0,3,Buy
14051,8682291510,2015-01-26,98053,winter,389000.0,558500.0,3,Buy
14054,8682260870,2014-09-12,98053,fall,344000.0,558500.0,3,Buy
14056,9238901020,2014-09-16,98136,fall,289000.0,485000.0,3,Buy
14057,3343901641,2014-08-27,98056,summer,365000.0,375000.0,3,Buy
14061,2822100175,2014-08-27,98108,summer,284000.0,345000.0,3,Buy
14062,3826000385,2014-12-17,98168,winter,201000.0,235000.0,3,Buy
14065,23500220,2014-10-15,98052,fall,550120.0,600000.0,3,Buy
14069,1003000175,2014-12-22,98188,winter,221000.0,260250.0,3,Buy
14071,7131300032,2015-03-06,98118,spring,235000.0,365500.0,3,Buy
14072,3581100330,2014-08-04,98034,summer,375000.0,440000.0,3,Buy
14074,2561360210,2014-06-03,98052,summer,562100.0,600000.0,3,Buy
14075,9828702245,2015-03-16,98112,spring,640000.0,760500.0,3,Buy
14080,2095600150,2014-11-12,98031,fall,260000.0,282000.0,3,Buy
14085,9238450150,2014-05-12,98072,spring,368000.0,440000.0,3,Buy
14086,8146200150,2014-11-10,98004,fall,830000.0,867500.0,3,Buy
14091,1822059057,2014-07-25,98031,summer,152000.0,282000.0,3,Buy
14095,2920700220,2015-05-08,98117,spring,275000.0,541000.0,3,Buy
14105,3211600650,2014-07-22,98034,summer,275000.0,440000.0,3,Buy
14108,4059400515,2014-09-09,98178,fall,229950.0,275000.0,3,Buy
14112,6021501320,2014-09-30,98117,fall,450000.0,541000.0,3,Buy
14114,7120000210,2015-01-22,98028,winter,275000.0,433000.0,3,Buy
14115,1180003175,2015-04-10,98178,spring,229950.0,275000.0,3,Buy
14122,3856904825,2014-11-04,98105,fall,380000.0,625252.0,3,Buy
14131,984000650,2014-09-08,98058,fall,300000.0,329000.0,3,Buy
14133,4074300150,2015-04-17,98115,spring,460000.0,560750.0,3,Buy
14136,8077200360,2014-11-12,98074,fall,557865.0,625000.0,3,Buy
14140,6149700191,2014-08-19,98133,summer,307300.0,375000.0,3,Buy
14141,1555200180,2014-08-27,98032,summer,225000.0,249000.0,3,Buy
14142,9407100720,2014-11-07,98045,fall,290000.0,345000.0,3,Buy
14150,272000620,2014-12-02,98144,winter,290000.0,446800.0,3,Buy
14158,1773101020,2014-10-20,98106,fall,307000.0,315000.0,3,Buy
14162,1843130530,2014-11-25,98042,fall,279000.0,280000.0,3,Buy
14165,8651442520,2014-10-15,98042,fall,228950.0,280000.0,3,Buy
14170,7883607520,2014-05-08,98108,spring,230000.0,345000.0,3,Buy
14172,1387301430,2014-08-18,98011,summer,460000.0,470000.0,3,Buy
14174,9828201020,2014-10-31,98122,fall,427500.0,557500.0,3,Buy
14175,2461900175,2014-05-22,98136,spring,400000.0,485000.0,3,Buy
14177,3031200230,2015-02-26,98118,winter,350000.0,365500.0,3,Buy
14178,3824100166,2014-11-22,98028,fall,385000.0,433000.0,3,Buy
14191,7983100150,2014-06-02,98003,summer,199950.0,263750.0,3,Buy
14195,2595300210,2014-11-06,98136,fall,473600.0,485000.0,3,Buy
14196,3902100150,2015-02-02,98116,winter,490000.0,558000.0,3,Buy
14197,3329520410,2014-05-05,98001,spring,245000.0,256000.0,3,Buy
14207,6300500183,2014-12-12,98133,winter,305000.0,375000.0,3,Buy
14214,8857100180,2015-04-13,98008,spring,350000.0,535900.0,3,Buy
14216,4038700720,2014-09-18,98008,fall,525126.0,535900.0,3,Buy
14217,2634500085,2014-08-12,98155,summer,241450.0,367500.0,3,Buy
14218,1077100035,2015-01-22,98133,winter,320000.0,375000.0,3,Buy
14219,5466700360,2014-10-23,98031,fall,234000.0,282000.0,3,Buy
14220,1250201165,2014-11-21,98144,fall,441000.0,446800.0,3,Buy
14223,3905100610,2015-04-09,98029,spring,517500.0,564800.0,3,Buy
14224,4330600360,2014-06-17,98166,summer,142500.0,363405.0,3,Buy
14225,345700150,2014-11-06,98056,fall,310000.0,375000.0,3,Buy
14234,2460600040,2014-06-16,98001,summer,175000.0,256000.0,3,Buy
14235,9527000040,2014-10-02,98034,fall,429950.0,440000.0,3,Buy
14244,7461420210,2015-02-23,98058,winter,275000.0,329000.0,3,Buy
14246,4099100210,2014-08-13,98033,summer,545000.0,630000.0,3,Buy
14268,6450302546,2014-10-21,98133,fall,130000.0,375000.0,3,Buy
14271,2770601461,2015-03-17,98199,spring,487500.0,651000.0,3,Buy
14273,5458800620,2014-09-24,98040,fall,685000.0,876650.0,3,Buy
14280,255550150,2014-11-18,98019,fall,352000.0,402750.0,3,Buy
14281,524069011,2014-09-11,98075,fall,622500.0,741000.0,3,Buy
14283,1788800610,2014-09-02,98023,fall,105000.0,265500.0,3,Buy
14289,5612100065,2014-05-29,98028,spring,400000.0,433000.0,3,Buy
14301,7303100210,2014-05-27,98059,spring,355000.0,423000.0,3,Buy
14315,1423900580,2014-06-25,98058,summer,280000.0,329000.0,3,Buy
14317,4364700730,2014-05-30,98126,spring,280000.0,399000.0,3,Buy
14319,2488200455,2014-07-03,98136,summer,405500.0,485000.0,3,Buy
14326,2426049154,2015-03-05,98034,spring,412500.0,440000.0,3,Buy
14327,6204420180,2014-06-03,98011,summer,425000.0,470000.0,3,Buy
14338,8092000330,2014-05-28,98042,spring,168500.0,280000.0,3,Buy
14339,7852020790,2014-06-27,98065,summer,490000.0,506950.0,3,Buy
14341,6790200180,2014-06-03,98075,summer,600000.0,741000.0,3,Buy
14343,3424069154,2014-06-24,98027,summer,362500.0,573475.0,3,Buy
14357,2767603591,2014-08-04,98107,summer,475000.0,529475.0,3,Buy
14358,8718500665,2014-07-24,98028,summer,375000.0,433000.0,3,Buy
14371,1326049170,2014-09-24,98028,fall,280000.0,433000.0,3,Buy
14372,9238450210,2014-06-23,98072,summer,326000.0,440000.0,3,Buy
14373,2436700666,2015-02-16,98105,winter,550700.0,625252.0,3,Buy
14374,3043200035,2014-07-01,98112,summer,600000.0,760500.0,3,Buy
14376,3037200141,2015-03-09,98122,spring,546000.0,557500.0,3,Buy
14378,8024201714,2014-11-17,98115,fall,489000.0,560750.0,3,Buy
14381,1352300120,2014-05-29,98055,spring,262000.0,294000.0,3,Buy
14382,5101404351,2014-07-02,98115,summer,550000.0,560750.0,3,Buy
14390,1126049103,2014-08-29,98028,summer,415000.0,433000.0,3,Buy
14399,3782400040,2015-05-08,98019,spring,396000.0,402750.0,3,Buy
14404,2131200065,2014-12-11,98019,winter,265800.0,402750.0,3,Buy
14407,7853300970,2015-04-21,98065,spring,489000.0,506950.0,3,Buy
14411,6852700477,2014-09-16,98102,fall,550000.0,670000.0,3,Buy
14418,7215730120,2015-05-04,98075,spring,606500.0,741000.0,3,Buy
14421,104500730,2015-02-24,98023,winter,115000.0,265500.0,3,Buy
14425,8929000230,2015-03-06,98029,spring,550000.0,564800.0,3,Buy
14427,6413600276,2015-03-24,98125,spring,354950.0,422000.0,3,Buy
14435,455000841,2014-08-29,98107,summer,475000.0,529475.0,3,Buy
14436,2154900330,2014-08-27,98001,summer,234000.0,256000.0,3,Buy
14438,1545800730,2015-02-22,98038,winter,269950.0,326992.0,3,Buy
14439,3904980360,2015-01-12,98029,winter,495000.0,564800.0,3,Buy
14440,5100403321,2015-03-18,98115,spring,438000.0,560750.0,3,Buy
14442,629410180,2014-12-08,98075,winter,697000.0,741000.0,3,Buy
14443,7452500815,2015-03-10,98126,spring,212625.0,399000.0,3,Buy
14446,2917200365,2014-06-10,98103,summer,445434.0,549500.0,3,Buy
14447,5151600040,2014-09-11,98003,fall,200126.0,263750.0,3,Buy
14451,1930300915,2014-08-20,98103,summer,525000.0,549500.0,3,Buy
14452,9477100330,2014-12-12,98034,winter,400000.0,440000.0,3,Buy
14453,513000665,2015-04-08,98116,spring,532000.0,558000.0,3,Buy
14465,2976800145,2015-04-06,98178,spring,260000.0,275000.0,3,Buy
14468,7304300720,2014-06-10,98155,summer,307000.0,367500.0,3,Buy
14470,8562700410,2015-04-15,98052,spring,528000.0,600000.0,3,Buy
14475,4083304700,2014-11-25,98103,fall,488000.0,549500.0,3,Buy
14476,7857001225,2015-04-03,98108,spring,320000.0,345000.0,3,Buy
14477,4356200210,2015-03-18,98118,spring,153500.0,365500.0,3,Buy
14478,3840700205,2015-03-19,98034,spring,414500.0,440000.0,3,Buy
14482,6909700205,2015-04-06,98144,spring,425000.0,446800.0,3,Buy
14486,4302200790,2014-08-14,98106,summer,248500.0,315000.0,3,Buy
14489,2770601530,2014-08-26,98199,summer,500000.0,651000.0,3,Buy
14490,7831800411,2014-10-20,98106,fall,250000.0,315000.0,3,Buy
14495,4037200665,2014-08-13,98008,summer,415950.0,535900.0,3,Buy
14499,8121200530,2014-10-08,98052,fall,479000.0,600000.0,3,Buy
14508,7697870530,2014-05-07,98030,spring,239900.0,280000.0,3,Buy
14509,1024000109,2014-07-10,98116,summer,295000.0,558000.0,3,Buy
14512,6933600540,2014-08-20,98199,summer,508000.0,651000.0,3,Buy
14514,8001210120,2014-09-16,98001,fall,234500.0,256000.0,3,Buy
14519,1233100366,2014-12-15,98033,winter,500000.0,630000.0,3,Buy
14521,7852050220,2014-08-08,98065,summer,345000.0,506950.0,3,Buy
14524,9512500610,2015-01-22,98052,winter,485000.0,600000.0,3,Buy
14527,3888100133,2014-10-14,98033,fall,360000.0,630000.0,3,Buy
14533,5145100180,2014-09-17,98034,fall,325000.0,440000.0,3,Buy
14537,3674400035,2014-05-12,98003,spring,156000.0,263750.0,3,Buy
14542,631000040,2015-03-31,98033,spring,548000.0,630000.0,3,Buy
14548,2734100736,2014-09-10,98108,fall,249950.0,345000.0,3,Buy
14552,7525050150,2014-06-13,98074,summer,475000.0,625000.0,3,Buy
14558,6163900952,2014-12-18,98155,winter,357500.0,367500.0,3,Buy
14561,9407102245,2014-06-04,98045,summer,310000.0,345000.0,3,Buy
14562,1430800191,2015-02-13,98166,winter,279000.0,363405.0,3,Buy
14577,8665050770,2014-06-19,98029,summer,505000.0,564800.0,3,Buy
14581,6929602721,2015-04-08,98198,spring,95000.0,262950.0,3,Buy
14584,9277200180,2015-04-20,98116,spring,410000.0,558000.0,3,Buy
14586,1139000072,2015-04-03,98133,spring,325000.0,375000.0,3,Buy
14588,5631500594,2014-09-23,98028,fall,350000.0,433000.0,3,Buy
14591,2887970040,2015-04-08,98042,spring,234950.0,280000.0,3,Buy
14597,2525310220,2014-10-16,98038,fall,242050.0,326992.0,3,Buy
14613,7852180650,2014-07-18,98065,summer,419000.0,506950.0,3,Buy
14626,179001046,2014-05-08,98178,spring,229000.0,275000.0,3,Buy
14629,7211400760,2014-05-28,98146,spring,277000.0,295000.0,3,Buy
14630,123039207,2014-12-09,98106,winter,283000.0,315000.0,3,Buy
14631,3426049124,2015-03-18,98115,spring,334000.0,560750.0,3,Buy
14633,6716700325,2014-07-14,98115,summer,385000.0,560750.0,3,Buy
14640,3192000085,2014-08-07,98146,summer,180000.0,295000.0,3,Buy
14648,646910150,2015-03-26,98055,spring,183750.0,294000.0,3,Buy
14651,7225000155,2014-06-09,98055,summer,290000.0,294000.0,3,Buy
14656,3083000365,2015-05-08,98144,spring,330000.0,446800.0,3,Buy
14657,1245000865,2015-04-08,98033,spring,620000.0,630000.0,3,Buy
14659,9828701608,2014-09-15,98112,fall,525000.0,760500.0,3,Buy
14670,1232000915,2014-05-09,98117,spring,481450.0,541000.0,3,Buy
14673,6821101762,2014-06-05,98199,summer,499000.0,651000.0,3,Buy
14676,7851200040,2014-12-16,98065,winter,265000.0,506950.0,3,Buy
14679,3329500730,2014-11-11,98001,fall,220000.0,256000.0,3,Buy
14684,5253300173,2014-10-22,98133,fall,294950.0,375000.0,3,Buy
14687,2895200150,2014-10-13,98042,fall,230000.0,280000.0,3,Buy
14689,8712100760,2014-09-24,98112,fall,721000.0,760500.0,3,Buy
14693,6403510410,2014-09-05,98059,fall,405000.0,423000.0,3,Buy
14695,6381500450,2014-11-04,98125,fall,380950.0,422000.0,3,Buy
14701,3331001765,2014-09-23,98118,fall,335000.0,365500.0,3,Buy
14704,1795910360,2014-09-22,98052,fall,475000.0,600000.0,3,Buy
14707,3396820150,2014-05-06,98052,spring,562000.0,600000.0,3,Buy
14708,3654800040,2015-04-24,98038,spring,295000.0,326992.0,3,Buy
14710,3876540410,2015-04-13,98003,spring,242000.0,263750.0,3,Buy
14714,3902100205,2015-04-17,98116,spring,515000.0,558000.0,3,Buy
14719,7227800065,2014-10-16,98056,fall,199000.0,375000.0,3,Buy
14722,7454001075,2014-06-18,98146,summer,240000.0,295000.0,3,Buy
14725,1727500230,2014-11-19,98034,fall,415000.0,440000.0,3,Buy
14726,3874900205,2015-04-14,98126,spring,378510.0,399000.0,3,Buy
14737,8018600880,2014-06-11,98168,summer,110000.0,235000.0,3,Buy
14738,2807100156,2014-07-03,98133,summer,295950.0,375000.0,3,Buy
14741,2767603577,2015-05-06,98107,spring,475000.0,529475.0,3,Buy
14744,6979970150,2014-12-12,98072,winter,420000.0,440000.0,3,Buy
14749,8682262380,2014-09-05,98053,fall,381000.0,558500.0,3,Buy
14756,5029451010,2014-07-11,98023,summer,160000.0,265500.0,3,Buy
14759,422049203,2014-10-24,98188,fall,239000.0,260250.0,3,Buy
14761,6338000032,2014-08-27,98105,summer,537000.0,625252.0,3,Buy
14763,5028600360,2014-07-25,98023,summer,213675.0,265500.0,3,Buy
14770,3361401011,2015-02-19,98168,winter,110000.0,235000.0,3,Buy
14773,421049254,2014-10-02,98003,fall,179000.0,263750.0,3,Buy
14783,9828701739,2014-06-17,98112,summer,465000.0,760500.0,3,Buy
14784,3204400040,2015-03-04,98092,spring,273950.0,297300.0,3,Buy
14789,4167700210,2014-08-26,98023,summer,240000.0,265500.0,3,Buy
14795,9476200035,2014-11-20,98056,fall,190000.0,375000.0,3,Buy
14796,1937300180,2014-06-06,98144,summer,435000.0,446800.0,3,Buy
14800,8948500065,2014-11-24,98056,fall,210000.0,375000.0,3,Buy
14801,1972201960,2014-08-25,98103,summer,513000.0,549500.0,3,Buy
14805,1432400065,2014-06-05,98058,summer,189000.0,329000.0,3,Buy
14818,7812801590,2014-10-30,98178,fall,219900.0,275000.0,3,Buy
14826,9126101201,2014-09-16,98122,fall,365000.0,557500.0,3,Buy
14828,3300701285,2014-07-30,98117,summer,452000.0,541000.0,3,Buy
14830,7625701175,2014-11-03,98136,fall,465000.0,485000.0,3,Buy
14833,3226049080,2015-02-24,98115,winter,397000.0,560750.0,3,Buy
14835,3613600150,2015-01-05,98119,winter,300523.0,685000.0,3,Buy
14842,2767900355,2014-06-27,98107,summer,523460.0,529475.0,3,Buy
14844,6802200230,2015-02-09,98022,winter,220000.0,251500.0,3,Buy
14848,3819800580,2014-12-04,98011,winter,400000.0,470000.0,3,Buy
14849,6873000120,2014-05-12,98052,spring,420000.0,600000.0,3,Buy
14854,8121200620,2015-04-16,98052,spring,550000.0,600000.0,3,Buy
14855,324000530,2014-07-08,98116,summer,201500.0,558000.0,3,Buy
14856,324000530,2015-03-23,98116,spring,459000.0,558000.0,3,Buy
14857,1328320760,2014-12-18,98058,winter,327000.0,329000.0,3,Buy
14863,7760400880,2014-09-29,98042,fall,240000.0,280000.0,3,Buy
14870,7525211520,2015-03-18,98052,spring,431000.0,600000.0,3,Buy
14874,1311800220,2015-02-18,98001,winter,234950.0,256000.0,3,Buy
14885,8673400177,2015-04-02,98107,spring,525000.0,529475.0,3,Buy
14888,3755100005,2014-07-30,98034,summer,310000.0,440000.0,3,Buy
14893,6817810190,2014-07-01,98074,summer,401000.0,625000.0,3,Buy
14900,1770000460,2014-12-03,98072,winter,430000.0,440000.0,3,Buy
14908,5379805475,2014-06-09,98188,summer,234999.0,260250.0,3,Buy
14910,3782400190,2014-08-12,98019,summer,329500.0,402750.0,3,Buy
14920,4458300190,2015-04-24,98040,spring,875000.0,876650.0,3,Buy
14927,1823049242,2014-10-06,98146,fall,245000.0,295000.0,3,Buy
14928,1513800170,2015-04-02,98115,spring,392500.0,560750.0,3,Buy
14931,3013300895,2014-07-18,98136,summer,337000.0,485000.0,3,Buy
14934,1922059102,2014-09-24,98030,fall,245000.0,280000.0,3,Buy
14936,1138020020,2015-02-17,98034,winter,335000.0,440000.0,3,Buy
14942,5458800425,2015-04-23,98040,spring,795000.0,876650.0,3,Buy
14943,2887700826,2014-05-29,98115,spring,510000.0,560750.0,3,Buy
14948,9557300190,2014-07-11,98008,summer,440000.0,535900.0,3,Buy
14950,7547300050,2014-05-15,98106,spring,295000.0,315000.0,3,Buy
14951,7985400089,2014-05-15,98106,spring,275000.0,315000.0,3,Buy
14957,7853340660,2014-08-06,98065,summer,382000.0,506950.0,3,Buy
14959,6306100190,2014-05-21,98001,spring,220000.0,256000.0,3,Buy
14973,1545801850,2014-07-23,98038,summer,240000.0,326992.0,3,Buy
14977,7011201087,2014-08-04,98119,summer,385000.0,685000.0,3,Buy
14982,6308000010,2014-12-08,98006,winter,585000.0,697450.0,3,Buy
14983,6308000010,2015-04-23,98006,spring,585000.0,697450.0,3,Buy
14988,4221260050,2014-09-03,98075,fall,589000.0,741000.0,3,Buy
14990,6806100250,2015-03-05,98058,spring,316500.0,329000.0,3,Buy
14998,1840200080,2014-12-03,98188,winter,240000.0,260250.0,3,Buy
15000,7454000585,2015-04-27,98126,spring,289000.0,399000.0,3,Buy
15001,7504021310,2014-05-06,98074,spring,525000.0,625000.0,3,Buy
15003,8024201795,2014-11-17,98115,fall,397000.0,560750.0,3,Buy
15004,8638500170,2015-04-22,98106,spring,233000.0,315000.0,3,Buy
15008,9477001350,2014-07-22,98034,summer,360000.0,440000.0,3,Buy
15016,1703400585,2014-12-15,98118,winter,325000.0,365500.0,3,Buy
15019,7696300080,2014-09-14,98034,fall,340000.0,440000.0,3,Buy
15021,2771602425,2014-07-21,98119,summer,447000.0,685000.0,3,Buy
15025,8822901024,2015-04-23,98125,spring,310000.0,422000.0,3,Buy
15027,3629950010,2014-08-20,98029,summer,470000.0,564800.0,3,Buy
15034,3226049134,2014-09-02,98115,fall,330000.0,560750.0,3,Buy
15035,1760600009,2014-08-29,98168,summer,229000.0,235000.0,3,Buy
15041,3205500020,2015-04-08,98034,spring,352000.0,440000.0,3,Buy
15044,2436200715,2014-05-06,98105,spring,484000.0,625252.0,3,Buy
15053,6123000225,2014-06-25,98148,summer,260000.0,274000.0,3,Buy
15054,4385700285,2014-09-03,98112,fall,690000.0,760500.0,3,Buy
15058,1823059030,2014-08-18,98055,summer,159000.0,294000.0,3,Buy
15062,2788400020,2014-07-10,98168,summer,150000.0,235000.0,3,Buy
15065,2112700920,2014-10-14,98106,fall,285000.0,315000.0,3,Buy
